text,date,h_date
"ich war an einem Ort in hügeligem oder bergigem gebiet, in einer art senke die auf einer eiste (rechts)erhöht war und geradeaus, vo da wo ich herkam, steil herunterging. es war grasig. ich war mit jemandem anderem von meinem Planeten da, und die vielen Wesen, menschen von einem fremden planeten oder eher Dimension, sahen uns oder nahem uns noch war. als ich aber meien Aufmerksamkeit auf sie lenkte, bemerkten sie uns und wir mussten fügten, denn sie waren böse oder sicher nicht t einverstanden mit unserer Anwesenheit.
wir flogen in die andere Richtung, und versteckten uns in einem gang, auf der rechten Seite, da waren Skelette oder tote untergebracht…",1397903160000,2014-04-19 10:26:00
"ich kam an einem Bahnhof an, wo so dreieckige absperrbarrieren wäre, wo man warten musste bis der Wächter einen reinliess.
um auf stefan zu warten, ging ich hin und fragte nach infos über die Bibliotheken die es da gab, ob sie gratis seine etc...
während des Wartens, lehnte ich meinen kopf an die Schulter des Wächters, ein neger, es war normal da, er knabberte an meine ihr wie um zu kuscheln.
stefan kam dann, er hatte eine dieser us amerikanischen dunklen Sonnenbrillen an di erfelktieren, und einen Koffer.
hinter der barriere war der Bahnhof auf mindestens 3 Stöcke verteilt, die gleise kreuzen sich kreuz und quer übereinander.
gleichzeitig war der Bahnhof in gorzegno, etwa da wo normal di ekilbi war, und zu meiner rechten war ein Gebäude, aber gleichzeitig das haus und die wiese von troia, und da wohnte esteher und carlo, und Urs Vogel hatte mir erzählt dass sie eine Krise hatten. Urs Vogel hatte mir das aber schon mal erzählt, und ich wusste nicht ob es eine neue Krise war oder ob Urs bloss alt wurde und vergessen hatte dass er mir dass schon mal erzählt hatte.
ich sagte das stefan und er lachte.
urs ersähet auch von einer andere Krise, ich weiss nicht mehr welche",1398174960000,2014-04-22 13:56:00
"ich musste eine Pyramiden Treppe hinunter gehen, auf eine speziell art und weise.
die treppe war auf der rechten Seite der Pyramide, und links der Treppe war die Pyramide grösser, so dass die Treppe innerhalb der wand hinunter ging , aber an der luft.
ich musste die Treppen, die sehr gross waren, mit dem rechten bein zuerst einen schritt nach unten, dann mit dem linken einen auf den nächsten tritt, und dann mit dem beim hochgezogen wieder zurück, und wieder runter, und hoch und dann runter und mit dem rechten fuss auf den nächsten tritt.
so:
erster schritt mit rechts auf den ersten tritt.
dann mit links auf den nächsten tritt, beim anziehen, runter, beim anziehen, und runter und mit rechts auf den nächsten tritt. bis ich unten ankann, wo ich den letzten tritt mit rechts ""nachdoppelte"". das heisst als ich beireits unten war, machte ich eine art stampfbwegung mit dem rechten beim.
die Tritte waren sehr hoch und ich musste mich links und rechts mit den händen am Geländer halten.
verschiedene Leute feuerten mich von unten und oben an, unter anderen stefan, von oben.
ich war sehr schwach, es war sehr hart die beine im Rhythmus und hochcgenung anzuheben. erst die öetzten 2 Tritte konnte ich perfekt nehemn. 
als ich unten ankam war das Gefühl von einer art Peinlichkeit weil mich alle beobachteten relativ stark.
deshalb macht eich auch die doppelte letzte Bewegung, da ich irgendwie verwirrt war.",1398524400000,2014-04-26 15:00:00
"der oft war auf einer Erhöhung gebaut, rundherum waren Felsen in einer art schluchten Landschaft angeordnet.
es war da ein relativ gorsses haus, davor ein weg, der aus dem Ort heraus going, und bei einem Tor bogen verliess er den Ort, um in die schluchten Landschaft zu verschwinden, nach unten.
hitner dem haus /ort war auch ein weg.
wir bastelten etwas, ich stefan Daniela und basil.
wir mussten oder wollten in die schluchten Landschaft gehen, und ich sagte ich sei da schon gewesen, es sei nicht so gefährlich. die schluchten waren bekannt dafür dass es Wildnis sei und wilde oder gefährliche sachen oder menschen oder so drinnen hatte. die schluchten waren felsig hell, mit spitzen Felsen, in Zigarren form angeordnet.
es war sonnig
di efelsig waren gelblich weiss.

",1398268920000,2014-04-23 16:02:00
"ich war mit verschiedenen leiten an einem Ort mit einer wand. ich tat verschiedene dinge, und die Leute auch.
ich hatte den linken fuss Daumen und (?) den linken kleine Zeh gebrochen. er war ganz gummig, ich konnte ihn in die richtige position ""drehen"" und er war ganz gummig und schmerzte nicht
er ging aber immer in die gleiche postion zurück, schuate nach links weg über die anderen sehen hinweg. 
ich zeigte ihn einer Frau.
es war auch etwas mit der Polizei oder so, eine Verhaftung oder ähnliches.",1398691860000,2014-04-28 13:31:00
"ich ging einen weg entlang, rechts von mir war ein Feld, ich kam gerade aus einem Wald heraus der links von mir weiterging. auf dem Feld rechts war cina, di eilte Frau von itraline, sie war in der entgegengesetzten Richtung als ich ging, etwa 50 meter von mir entfernt und arbeitete auf dem Feld. si erkannte mich zuerst nicht, ich grüsste und sie grüsste unsicher zurück.
dann kam mir entweder eine alte Frau entgegen oder ich überholte sie, auf alle fälle war sie sehr komisch, und erst beim aufwachen wurden mir bewusst dass ich sehr grosse  angst vor ihr hatte. si erging sehr langsam, und irgendwie wahr sie bedrohend. ich lief schnell weiter, wahrscheinlich überholte ich sie oder sie kehrte um als ich ihr entgegenging, den sie verfolgte mich nun. sie ging gebückt, war sehr sehr alt und bedrohend. ich hatte angst vor ihr.
dann wacht eich kurz auf und träumte weiter dass ich in eine r Welt ein bisschen weiter unten als das Feld, welches auf einem hogerkamm war, in einem alten dorf war. eine Krieger Sippe, bestehend aus Männern und Frauen, die mit schwarzen Kleidern und schwarzen hüten, mit farbigen rädern geschmückt, in etwa wie der corsaro rosso odor Nero, die Welt beherrschten.
das einzige was aber die Frauen und Männer gemeinsam hatten war die Krieger Attitüde. ansonsten waren sie tiefst verfeindet. so war im dorf gerade eine demo im Gange, wo Frauen gegen ihre Unterdrückung demonstrierten, dazu banden sie ein schweres Holzkreuz um den hals einer Frau, und trugen die Frau bis auf den flachen weg, über die Treppen hinunter, damit sie nicht zu arg mitgenommnen wurde, und von da an musste sie dann alleine gehen. die Schnur schwebte irgendwie um ihren hals, obwohl das kreuz gross und schwer war. ein mann kam und tötete di efrau mit einer sense, die Frau war aber zugleich einend Krieger, und so kamen di emännlochen Krieger und verlangten von den Frauen dass sie nun den verlorenen Krieger ersetzen müssten. sie ritten davon mit ihren schönen grossen Pferden, und ich kam wieder auf den hoher hoch von vorhin, da war nun ein Pferd, sehr gross, wild und braun, ich kannte sein name und sprach ihn auch aus.
ich streichelte das Pferd.
dann flog ich vom Acker wo vorhin cina gewesen war Richtung dieselbe Richtung wie ich vorhin gegangen war, der Wald links hörte auf und liess einer Felswand platz, dahinter waren grüne Hügel.
weiter vorne wäre dann wieder das dorf mit der demo gekommen.
ich flog also oin diese Richtung und als ich am höchsten Felsen veorbei flog, sehr schnell, woie von einem fremeden wind getragen, sah ich loinks jacqueline aus den Hügeln kommen und auf dem felskamm stehen bleiben, ich streckte die hand aus um mich an ihr zu halten,sie musste gleich ein bisschen ziehen um mich an land zu hohlen.
ich kniete dann mit j zur rechten, un sara (Kollegin von Giovanna) die plötzlich hier war, zur linken beide stehend. ich nahm beider Hände. es fühlte sich gut an. ich hatte frieden. ich schaute zurück in die Richtung aus der ich gekommen war. 
im tarum war ich mehrfach die personen di eich sah, und gleichzeitig beobachtete ich diese personen. die personene wechselten gleichzeitig aber auch....
es war meistens tag-ähnlich.",1398775440000,2014-04-29 12:44:00
"in einem haus waren ich und mindestens 2 weitere Frauen. alle hatten dieselbe komische Hautkrankheit, eine art Pusteln di erwuchsen und eine art fett Einlage bildeten, di haut fiel ab und blutete und heilte nicht mehr. man konnte die dinger ausdrücken, sie waren etwa ein quadratcenitmeter gross, ich fragte die Frauen, eine davon hatte einen pferdekopf, was das sei, und eine hatte es nicht mal wahrgenommen, die andre meinte sie wisse es nicht. ich hatte ein solches ding auf der rechten Schulter, und versuchte ihn auszudrücken, es war ein riesen ""fett"" bollen darunter.",1398785040000,2014-04-29 15:24:00
"ich hatte  mit einer Frau die ich nicht kannte 
irgendwie hinterging sie mich indem sie mich entweder betrug oder vorher anlog.
ich erinnerte mich hervorragend als ich aufwuchs, aber nun ist alles vergessen.
ich weiss sie hatte eine Kollegin dabei, ein bisschen fetter als sie, ihre Facebook waren mit Profil foto einen X, nichts mehr.
auf alle fälle war ich nach dem schlafen mit ihenne auf kriegsfuss.
ich war auch in  einem hostel von rusty lcuky, an eineme sehr schönen Ort, sonnig, tropisch.
dann war ich an einem heissen oft, wo ich eine holzstatue oder ähnlich aufstellen/sculpturiern musste. es war sehr heiss, und ich kam gerade von einer arty zurück, es fiel mir sehr schwer den Rucksack zu heben, ich hielt ihn halb über dem kopf und halb auf der Schulter.
dann Kamm mir eine Gruppe Soldaten enetgenen, dessen Anführer ich kannte, er war sehr begeistert von mir und kam mir helfen.
mein Auftraggeber sparte so sein geld für die Arbeiter, es war noch en tag übrig um die Statue zu fertigstellen.
di estatue war irgendwie lebendeg, es war ein neger, und ich hatte alles fertigggestellt, und nun musste ich ihn nur aus seiner „Fassung“ lösen, da fiel mir auf dass er auf einer seite schon von seinem hut losgerissen war, und ich dachte ich würde es dann anleimen. 
er hate ein sehr verzogenes Gesicht.",1399129200000,2014-05-03 15:00:00
"diese und Giovanna wollten beide mit mir schlafen. sie waren beide an einem Ort mit mir, sowie eine weitere sehr schöne Frau. sie hatte volle Lippen und eine schöne haut
diese und giovanna stritten sich wer denn meine bevorzugte sei.
es waren noch andere Leute da, so ein paar mnner die in der nahe gelegenen Wildnis uns erklärten wie die jäger der Vorzeit hier jagten es ab einen Pfad der viel zu fürsorglich gepflegt war um „wild“ zu sein… wir folgten einem „wildern“ der einen speer hatte der sehr gut gemacht war aber an seiner spitze eine völlig sinnlose Feder (schwarz) hatte, die nur stören konnte beim werfen, dachte ich mir im Traum.
sie war in die entgegengesetzt wurfrichtung gleich hinter dem spitz angebracht.

ich war mit heran und mindestens 10 anderen leiten am arbeiten (Computers od er Nähmaschinen) für juan pablo, in einem „versteckten“ rahm, und irgendwas tat ich auf alle fälle wurde hernan beleidigt und ich dachte nun könnte ich mir seine Kontakte in BsAs an das beim streichen.
dann war da noch jemand, ein bisschen entfernt, der starb oder verscwahnd, auf alle fälle zeigten sie mir ein foto eines relativ schönen jungen, und erklärten mir was passiert war.
ich machte einen art aufstand im arbeitsort von juan pablo, und ich musste bevor ich „ging“ alles in guter Ordnung und geplant hinterlassen.
wir waren auch vor dem Eingang des arbeitsortes, es war eine art scheine und links davon hatte es eine anderen Eingang zu einer anderer scheune.
das foto des Jungens zeigten si mir hinter dieses Gebäudes, auf einem platz mit einem Zelt oder Gebäude, es war eine art party oder so.
",1399385880000,2014-05-06 14:18:00
"alia fragte nach meiner email Adresse
ich traf sie mit mehreren Leuten an einem entfernten Ort, und sie sagte ich soll ihrt doch meine email Adresse geben, sie wolle mir unbedingt schreiben
ich glaubte es nicht wirklich, gab uihr aber die beda69 email.
ich wusste nicht mehr wie diid Endung war, das bluewin. so fragte ich herum wie die typische emailendung in der Schweiz sei, basil sagte etwas wie mywindow oder mywin.
plötzlich kam es mir wieder in den sinn und gab ihr di erichtige email. 
sie schrieb auch wirklich! etwa eine halbe A4 Seite langes email, ich weiss aber nicht mehr genau was sie mir schrieb.
auf alle fälle das sie mich treffen wollte.
ich hatte ein Porsche gekauft am selben oft, einen blauen Porsche, er kostete viel geld. ich fuhr damit eine Strasse entlang, gab viel gas und hatte ihn gut unter Kontrolle. 
ich konnte in di kurve schleudern und Kavaliersstart machen.
dann traf ich am anderen ende der Strasse Stefan, und erklärte ihm wie ich das auto gekauft und versichert hatte.
er meinet e es sei eine jugendfalle, denn ich hatte ihn auf „Kredit“ versichert.
aber ich sagte solange ich ihn nicht schritte, sei es für mich das bessere Geschäft.

",1399474800000,2014-05-07 15:00:00
"ich fuhr mit mehrere Leuten mit fahrad einen hoher hoch und runter, er war sehr waldig und steil. auf der rechten Seite war eine bauer ein Feld am pflgen, und wir fuhren mit den Mountainbikes da wieder runter.
dann versuchte ich denselben weg (er begann mit einer Treppe von 3 stufen) mit einem jungen mann hinten drauf zu machen. es funktionierte nicht, da es zu schwer war.
der start Punkt war innerhalb eines dreieckigen „strassenende-ecke) Gebäude, in welches man nur durch eine ehemals geheime für oder eine sehr schmaler gang am spitzen ende des Gebäudes reinkam. ich wartete draussen auf eine Gruppe von 3-4 Männern, als sie ankamen warf ich ein estuück zusammengeknülltes Papier an den kopf eines der Männer, und bevor sie sahen wer es geworfen hatteschlüpfte ich durch den ggehim gang, mit dem Gesicht machte ich eine art „matrx“ Bewegung, ein bluubb, und ich war auf der anderen Seite.
jemand, ein älteren mann, probierte fertigmenüs aus di eich entweder erfnden oder ihm empfohlen hatte.
es war ein menu mit verschiedenn frschen zutaten, so war da eine halbe rote Peperoni drin. er musste nur ein bisschen Wasser zugebn und das menu war fertig.
ein kloiener Bube kam nach hause, das Gebäude erinnerte mich nun ans bergli, und war wütend, aber er sagte nun sei er wenigstens geimpft. sein fater, ich stand rechts und sein/mein fater links, sprach mit ihm. der Bube zeigte nach oben , da wo im bergli der briefksten war, wo eine Gruppe junger Kinder daher kamne, sie alle waren wütend, und der kleine Bube erklärte dass sie zusammengeschissen wurden weil sie mit lebenden kleinen Tieren zigarrettenstümmel aufgeesen hatten.
ich wollte meine ledertasche umgestalten um Zigaretten oder Tabak reinzutun. auch wollte ich eine zusätzliche lederrasche gestalten.
",1399474800000,2014-05-07 15:00:00
